id,Price
301008,82.171555
301009,81.07399
301010,79.9698
301011,87.90875
301012,77.14202
301013,78.67107
301014,81.12479
301015,68.63179
301016,89.704025
301017,90.91585
301018,88.64668
301019,77.9178
301020,85.99272
301021,71.52638
301022,83.57774
301023,81.303986
301024,71.590775
301025,70.612366
301026,79.22243
301027,94.81023
301028,84.68234
301029,85.573715
301030,76.80674
301031,76.3437
301032,76.940216
301033,71.99585
301034,78.30281
301035,79.10945
301036,76.99829
301037,84.862076
301038,83.01345
301039,81.4305
301040,84.967865
301041,77.65555
301042,86.55725
301043,84.164
301044,77.377396
301045,75.33499
301046,94.69725
301047,90.14937
301048,78.94539
301049,87.60631
301050,86.147
301051,84.595505
301052,77.178696
301053,71.64731
301054,88.56207
301055,82.60997
301056,87.1568
301057,88.0591
301058,81.85127
301059,72.17333
301060,84.41405
301061,74.946045
301062,86.46272
301063,84.60635
301064,87.31691
301065,76.46816
301066,79.95767
301067,76.98399
301068,85.55809
301069,90.35634
301070,91.19037
301071,79.39883
301072,85.209
301073,81.267975
301074,79.82852
301075,75.96319
301076,78.57132
301077,79.79607
301078,85.280685
301079,70.02657
301080,89.99312
301081,85.48903
301082,84.418274
301083,81.81969
301084,80.15014
301085,87.833786
301086,94.95836
301087,81.15538
301088,80.16106
301089,83.43547
301090,75.80623
301091,83.0148
301092,81.45349
301093,83.024216
301094,81.053696
301095,79.483116
301096,82.31021
301097,82.04529
301098,83.244965
301099,84.53932
301100,83.74312
301101,87.9805
301102,75.83151
301103,73.7334
301104,78.83888
301105,81.1649
301106,78.69133
301107,86.15028
301108,91.37602
301109,90.39555
301110,77.59308
301111,76.84206
301112,86.77115
301113,76.92177
301114,81.04755
301115,82.18442
301116,80.35461
301117,85.272
301118,82.06422
301119,81.660934
301120,73.863846
301121,81.13988
301122,79.57483
301123,88.44571
301124,79.88938
301125,77.02558
301126,76.116714
301127,81.78505
301128,87.38495
301129,77.975235
301130,80.68612
301131,81.81387
301132,81.45198
301133,85.55859
301134,76.489746
301135,85.695816
301136,82.43451
301137,77.670906
301138,87.85498
301139,69.11873
301140,83.90898
301141,82.18771
301142,82.14595
301143,88.796906
301144,80.139694
301145,90.415695
301146,77.70421
301147,76.02872
301148,86.43425
301149,80.418884
301150,82.22308
301151,89.890915
301152,83.7475
301153,81.654495
301154,78.592865
301155,79.78247
301156,82.198044
301157,84.2271
301158,90.57413
301159,80.54332
301160,70.57695
301161,80.58345
301162,89.9866
301163,73.769226
301164,86.56105
301165,78.52991
301166,89.10828
301167,84.04019
301168,90.72385
301169,90.34819
301170,81.964066
301171,81.68584
301172,73.90109
301173,87.71686
301174,95.16098
301175,85.2982
301176,70.23558
301177,76.4715
301178,78.579834
301179,77.46054
301180,87.382904
301181,86.46773
301182,84.77313
301183,80.61388
301184,81.04727
301185,78.451904
301186,80.92766
301187,78.081924
301188,80.44209
301189,84.76662
301190,77.773865
301191,81.561646
301192,81.54509
301193,78.6277
301194,78.54631
301195,74.18999
301196,87.86635
301197,84.972534
301198,86.661606
301199,76.52229
301200,89.06151
301201,78.8465
301202,78.59204
301203,82.44579
301204,89.81612
301205,86.787964
301206,79.525024
301207,77.69549
301208,85.31818
301209,76.83142
301210,78.72919
301211,83.721146
301212,80.40946
301213,80.54627
301214,90.95853
301215,82.31616
301216,80.12221
301217,85.41098
301218,82.03574
301219,82.09669
301220,74.753815
301221,84.32881
301222,84.3719
301223,84.59648
301224,83.43753
301225,84.82272
301226,84.24672
301227,86.866806
301228,80.130196
301229,80.53221
301230,83.32445
301231,77.681305
301232,85.33273
301233,69.23468
301234,86.31546
301235,81.78328
301236,85.34534
301237,70.79416
301238,74.77461
301239,82.77553
301240,75.1119
301241,82.72737
301242,83.04721
301243,89.93472
301244,81.59152
301245,82.35191
301246,84.822235
301247,90.52959
301248,86.90451
301249,85.189514
301250,85.74042
301251,86.16165
301252,76.82149
301253,80.265396
301254,73.91101
301255,76.835396
301256,90.2549
301257,90.02089
301258,84.792755
301259,81.9198
301260,71.71532
301261,81.77438
301262,86.8161
301263,86.54202
301264,84.79222
301265,85.34195
301266,79.67677
301267,76.35817
301268,91.421295
301269,75.98126
301270,84.79027
301271,80.64415
301272,79.5376
301273,83.70378
301274,81.522354
301275,86.17883
301276,78.08069
301277,73.56084
301278,72.089005
301279,73.11612
301280,76.10779
301281,87.14377
301282,78.465515
301283,76.83819
301284,86.7
301285,79.23656
301286,88.87256
301287,85.2897
301288,84.942825
301289,81.063065
301290,89.16872
301291,81.48244
301292,93.0556
301293,88.34595
301294,80.42549
301295,81.43779
301296,79.89908
301297,87.45201
301298,84.899185
301299,89.75069
301300,85.46504
301301,83.98369
301302,74.26453
301303,90.3979
301304,87.91885
301305,75.66968
301306,86.813614
301307,76.27287
301308,71.72772
301309,86.91855
301310,84.34454
301311,79.90321
301312,77.77487
301313,78.68971
301314,83.447556
301315,72.31732
301316,96.65175
301317,91.36763
301318,76.72676
301319,87.982895
301320,86.99426
301321,79.791
301322,79.5048
301323,94.457886
301324,80.58676
301325,94.2117
301326,83.55673
301327,89.43373
301328,81.16705
301329,83.651215
301330,76.534515
301331,80.90187
301332,86.18404
301333,80.56975
301334,90.56764
301335,80.5836
301336,83.24585
301337,74.283844
301338,85.10782
301339,86.97081
301340,87.28006
301341,68.66005
301342,76.7298
301343,87.43472
301344,78.43057
301345,78.574036
301346,86.82922
301347,90.36482
301348,78.50983
301349,73.92641
301350,82.30588
301351,85.96179
301352,86.40015
301353,89.475555
301354,80.32316
301355,87.71922
301356,84.28064
301357,73.85132
301358,79.36604
301359,78.476685
301360,72.9429
301361,79.07271
301362,78.63027
301363,80.16159
301364,92.03444
301365,78.77612
301366,81.0211
301367,80.13573
301368,83.91913
301369,86.133804
301370,80.45619
301371,82.047195
301372,79.44487
301373,83.74107
301374,85.02612
301375,78.92961
301376,75.863495
301377,93.81172
301378,86.96466
301379,76.820755
301380,85.3642
301381,79.02891
301382,73.8124
301383,75.98175
301384,84.835495
301385,84.05591
301386,81.08128
301387,80.40663
301388,80.46294
301389,78.70537
301390,84.99162
301391,85.66054
301392,81.79259
301393,74.75391
301394,77.75552
301395,80.185394
301396,71.40268
301397,85.14865
301398,79.978294
301399,76.3566
301400,83.246155
301401,84.56445
301402,85.67702
301403,83.82727
301404,82.77725
301405,82.90326
301406,87.52565
301407,79.14656
301408,77.132774
301409,85.938446
301410,101.64986
301411,78.13136
301412,82.77858
301413,76.0146
301414,77.857346
301415,76.60748
301416,74.57118
301417,84.30534
301418,75.32321
301419,88.81572
301420,80.61006
301421,79.11243
301422,96.83609
301423,79.61752
301424,80.03163
301425,75.37795
301426,63.095608
301427,87.61655
301428,75.31198
301429,87.03262
301430,76.91321
301431,78.8887
301432,82.57008
301433,86.60855
301434,80.87738
301435,83.07964
301436,86.71588
301437,81.47438
301438,72.889984
301439,82.67421
301440,76.084885
301441,89.365036
301442,84.1835
301443,82.13095
301444,79.24701
301445,92.4193
301446,78.83626
301447,88.9747
301448,86.13713
301449,78.15924
301450,83.736725
301451,85.77696
301452,78.356064
301453,92.907776
301454,86.30176
301455,78.432816
301456,80.3739
301457,86.13408
301458,71.84036
301459,76.253265
301460,84.743744
301461,72.69861
301462,87.802216
301463,85.04674
301464,86.12593
301465,82.47387
301466,85.712875
301467,87.24759
301468,83.95781
301469,83.631
301470,78.227264
301471,82.33862
301472,81.73515
301473,83.04552
301474,88.86473
301475,74.08249
301476,90.592285
301477,83.490326
301478,81.893814
301479,82.22152
301480,83.60281
301481,80.2607
301482,77.594604
301483,87.97267
301484,92.30817
301485,87.32622
301486,76.88907
301487,78.97644
301488,90.54457
301489,79.631134
301490,76.03644
301491,84.60376
301492,86.43584
301493,84.64653
301494,74.722206
301495,89.30333
301496,75.29728
301497,74.44095
301498,92.06717
301499,70.86067
301500,77.34073
301501,77.839035
301502,79.62515
301503,78.98189
301504,87.48312
301505,77.75255
301506,80.234695
301507,79.43703
301508,83.3369
301509,92.086136
301510,75.969604
301511,74.27246
301512,85.46657
301513,75.84606
301514,81.02234
301515,77.809296
301516,84.2314
301517,86.13367
301518,86.157684
301519,80.07322
301520,88.117386
301521,72.46715
301522,83.010544
301523,77.57674
301524,77.13431
301525,77.30713
301526,74.22794
301527,76.05948
301528,85.21896
301529,91.07953
301530,95.00134
301531,84.740036
301532,83.86755
301533,87.7737
301534,87.860504
301535,85.62987
301536,83.16658
301537,88.490524
301538,87.61508
301539,86.03322
301540,87.11868
301541,80.163284
301542,82.03157
301543,78.63905
301544,90.341446
301545,85.87662
301546,77.41658
301547,79.329025
301548,100.07622
301549,82.00281
301550,75.231064
301551,79.308716
301552,84.46945
301553,90.5141
301554,86.997284
301555,78.296844
301556,93.278534
301557,83.048615
301558,75.26314
301559,77.00998
301560,88.75163
301561,81.59897
301562,79.11374
301563,81.3031
301564,77.403915
301565,90.59366
301566,78.086075
301567,86.19371
301568,74.04755
301569,89.8304
301570,84.22003
301571,76.037735
301572,79.955795
301573,86.58255
301574,83.82803
301575,80.12767
301576,74.401764
301577,85.27257
301578,78.09323
301579,94.573364
301580,81.003494
301581,79.91921
301582,80.26474
301583,86.05522
301584,86.738235
301585,86.94263
301586,87.69531
301587,83.609055
301588,84.98016
301589,83.64432
301590,82.101425
301591,85.9955
301592,83.89357
301593,84.7572
301594,75.09308
301595,80.164795
301596,74.96028
301597,79.80269
301598,81.05679
301599,90.99396
301600,82.94379
301601,93.002716
301602,81.59308
301603,87.08783
301604,82.56157
301605,86.39378
301606,74.97804
301607,85.63286
301608,80.11093
301609,84.036194
301610,79.971115
301611,74.807785
301612,80.78821
301613,78.4464
301614,94.201965
301615,82.79352
301616,86.70126
301617,86.55313
301618,76.83712
301619,86.39714
301620,83.45656
301621,79.01703
301622,85.55759
301623,78.8168
301624,77.51812
301625,80.19719
301626,74.46547
301627,83.489685
301628,85.06903
301629,79.53692
301630,77.32393
301631,84.555466
301632,79.425415
301633,73.989456
301634,86.22287
301635,77.18558
301636,78.215866
301637,80.706436
301638,79.38551
301639,83.448944
301640,91.43579
301641,87.40164
301642,84.04825
301643,74.78447
301644,82.18681
301645,86.84932
301646,90.11116
301647,92.712296
301648,68.46428
301649,83.60382
301650,77.31929
301651,76.920654
301652,81.51683
301653,84.97447
301654,75.64607
301655,89.05821
301656,75.85855
301657,87.64633
301658,94.77388
301659,81.79402
301660,83.168625
301661,89.98822
301662,85.17955
301663,84.37634
301664,80.1768
301665,79.851425
301666,79.255035
301667,82.68793
301668,83.07333
301669,80.12244
301670,80.641464
301671,84.81473
301672,81.4447
301673,83.52014
301674,86.199265
301675,85.29396
301676,85.916046
301677,82.171814
301678,89.770294
301679,85.692505
301680,94.299545
301681,86.174164
301682,79.57619
301683,84.308044
301684,77.78067
301685,86.38507
301686,85.16194
301687,90.05043
301688,88.5757
301689,86.80998
301690,80.30128
301691,83.968506
301692,77.81508
301693,75.77092
301694,75.77156
301695,85.54205
301696,70.13221
301697,88.318985
301698,85.64911
301699,84.53589
301700,85.21118
301701,81.892685
301702,91.167816
301703,85.92984
301704,86.5755
301705,84.60152
301706,80.916275
301707,84.16867
301708,81.11018
301709,83.99193
301710,83.54109
301711,82.98129
301712,88.97029
301713,86.74335
301714,83.40796
301715,75.381355
301716,76.78209
301717,80.98804
301718,84.7077
301719,72.13844
301720,84.26442
301721,79.25519
301722,76.11357
301723,89.38614
301724,82.78331
301725,82.61636
301726,79.27525
301727,82.224686
301728,74.69853
301729,77.948395
301730,85.45117
301731,82.403076
301732,80.017365
301733,80.1271
301734,82.06781
301735,84.29709
301736,75.01055
301737,79.01061
301738,79.53069
301739,68.015175
301740,82.94627
301741,86.610306
301742,92.43544
301743,82.86301
301744,79.07706
301745,82.3651
301746,91.41687
301747,85.32077
301748,86.20996
301749,85.047226
301750,79.11386
